date,time,latitude,longitude,number_of_persons_injured,number_of_persons_killed,contributing_factor_vehicle_1
2021-06-18,13:16:00,40.697006,-73.72905,0,0,Passing Too Closely
2021-06-16,06:39:00,40.85533,-73.93332,1,0,Driver Inattention/Distraction
2021-06-16,00:38:00,40.848392,-73.937675,1,0,Driver Inattention/Distraction
2021-06-17,23:01:00,40.706985,-73.95509,0,0,Driver Inattention/Distraction
2021-06-17,22:10:00,40.602135,-74.114876,1,0,Following Too Closely
2021-06-16,09:40:00,40.878674,-73.880295,0,0,Unspecified
2021-06-17,11:55:00,40.690697,-73.75473,6,0,Driver Inattention/Distraction
2021-06-15,16:00:00,40.735844,-74.00597,0,0,Unspecified
2021-06-16,14:20:00,40.71312,-73.93589,1,0,Obstruction/Debris
2021-06-17,10:15:00,40.667076,-73.78266,0,0,Passing Too Closely
2021-06-17,20:12:00,40.735435,-73.97956,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
2021-06-18,00:01:00,40.695004,-73.9525,0,0,Driver Inattention/Distraction
2021-06-14,20:10:00,40.668224,-73.953445,1,0,Driver Inattention/Distraction
2021-06-17,20:05:00,40.709095,-73.99622,0,0,Driver Inattention/Distraction
2021-06-17,18:24:00,40.644756,-74.099724,1,0,Driver Inattention/Distraction
2021-06-18,01:07:00,40.677834,-73.88509,5,0,Unspecified
2021-06-18,03:17:00,40.864807,-73.895355,1,0,
2021-06-16,19:35:00,40.74227,-73.86991,1,0,Unspecified
2021-06-15,09:25:00,40.640564,-74.07672,0,0,Unspecified
2021-06-11,18:20:00,40.833233,-73.8282,0,0,Unspecified
2021-03-24,13:50:00,40.679657,-73.93594,0,0,Following Too Closely
2021-06-16,16:19:00,40.85114,-73.788475,1,0,Unspecified
2021-06-17,18:00:00,40.661743,-73.94784,0,0,Passing or Lane Usage Improper
2021-06-16,16:40:00,40.67117,-73.92534,0,0,Unspecified
2021-06-16,13:34:00,40.84744,-73.89968,1,0,Failure to Yield Right-of-Way
2021-06-17,11:54:00,40.645386,-73.99569,1,0,Failure to Yield Right-of-Way
2021-06-16,12:17:00,40.60289,-73.75036,0,0,Backing Unsafely
2021-06-18,16:55:00,40.791557,-73.93866,0,0,Driver Inexperience
2021-06-18,19:00:00,40.59019,-73.95958,0,0,Other Vehicular
2021-06-18,17:23:00,40.67887,-73.92165,1,0,Unspecified
2021-06-18,06:50:00,40.68804,-73.83275,0,0,Failure to Yield Right-of-Way
2021-06-16,09:45:00,40.740173,-73.999435,0,0,Unspecified
2021-06-16,22:36:00,40.683567,-73.94106,0,0,Aggressive Driving/Road Rage
2021-06-15,23:20:00,40.671535,-73.957664,0,0,Unspecified
2021-06-16,17:14:00,40.701096,-73.886024,0,0,Other Vehicular
2021-06-17,13:47:00,40.743256,-73.718414,1,0,Unspecified
2021-06-17,18:50:00,40.618057,-74.02053,1,0,Driver Inattention/Distraction
2021-06-16,13:00:00,40.726173,-74.01099,0,0,Unspecified
2021-06-16,15:17:00,40.823647,-73.943855,1,0,Driver Inattention/Distraction
2021-06-16,12:39:00,40.74405,-73.989655,0,0,Backing Unsafely
2021-06-16,09:30:00,40.63532,-74.02324,0,0,Failure to Yield Right-of-Way
2021-06-18,06:45:00,40.782536,-73.81182,2,0,Failure to Yield Right-of-Way
2021-06-16,22:47:00,40.819267,-73.884865,1,0,Unspecified
2021-06-17,18:51:00,40.608807,-73.9532,2,0,Driver Inattention/Distraction
2021-06-16,06:32:00,40.674103,-73.871895,2,0,Passing or Lane Usage Improper
2021-06-16,07:05:00,40.70051,-73.90015,0,0,Unspecified
2021-06-18,17:15:00,40.6952,-73.92844,0,0,Turning Improperly
2021-06-16,17:35:00,40.73602,-73.98228,1,0,Failure to Yield Right-of-Way
2021-06-17,06:22:00,40.666008,-73.789536,1,0,Failure to Yield Right-of-Way
2021-06-17,14:13:00,40.64169,-73.96949,0,0,Other Vehicular
2021-06-17,19:10:00,40.710262,-73.953865,1,0,Driver Inexperience
2021-06-11,23:38:00,40.514202,-74.236015,0,0,Driver Inattention/Distraction
2021-06-16,19:39:00,40.701942,-73.961754,1,0,Turning Improperly
2021-06-15,18:32:00,40.74026,-74.005875,0,0,Backing Unsafely
2021-06-18,23:00:00,40.753525,-73.994545,0,0,View Obstructed/Limited
2021-06-18,23:10:00,40.657536,-73.902756,0,0,Unspecified
2021-06-16,10:06:00,40.659477,-73.908134,1,0,Passing or Lane Usage Improper
2021-06-18,19:15:00,40.722286,-73.957466,2,0,Driver Inattention/Distraction
2021-06-18,08:50:00,40.606384,-74.00121,0,0,Driver Inattention/Distraction
2021-06-18,08:20:00,40.83639,-73.88834,1,0,Driver Inattention/Distraction
2021-06-16,23:00:00,40.672264,-73.81899,0,0,Passing or Lane Usage Improper
2021-06-13,13:00:00,40.64491,-74.07969,0,0,Backing Unsafely
2021-06-17,22:00:00,40.725887,-73.94155,0,0,Passing or Lane Usage Improper
2021-06-16,17:50:00,40.85582,-73.89264,1,0,Driver Inattention/Distraction
2021-06-18,12:00:00,40.631084,-74.08221,0,0,Driver Inattention/Distraction
2021-06-18,12:01:00,40.819267,-73.884865,0,0,Unspecified
2021-06-15,20:20:00,40.64205,-74.07533,1,0,Backing Unsafely
2021-06-13,16:30:00,40.577213,-73.96329,1,0,Driver Inattention/Distraction
2021-06-17,08:00:00,40.70453,-73.817245,0,0,Failure to Yield Right-of-Way
2021-06-17,18:40:00,40.70311,-73.86655,0,0,Traffic Control Disregarded
2021-06-18,13:45:00,40.603077,-73.74757,0,0,Unspecified
2021-06-17,17:24:00,40.65727,-73.91223,0,0,Driver Inattention/Distraction
2021-06-16,12:34:00,40.77109,-73.80536,1,0,Failure to Yield Right-of-Way
2021-06-16,08:30:00,40.704033,-73.81711,0,0,Following Too Closely
2021-06-16,22:50:00,40.660656,-73.885796,1,0,Failure to Yield Right-of-Way
2021-06-18,07:20:00,40.720432,-74.00675,0,0,Passing Too Closely
2021-06-18,21:50:00,40.85533,-73.93332,0,0,Passing Too Closely
2021-06-16,05:10:00,40.67674,-73.88968,0,0,Driver Inattention/Distraction
2021-06-16,11:00:00,40.745243,-73.9848,1,0,Failure to Yield Right-of-Way
2021-06-16,16:25:00,40.641365,-73.94179,0,0,Unspecified
2021-06-14,14:03:00,40.591755,-73.9083,0,0,Driver Inattention/Distraction
2021-06-17,23:00:00,40.636982,-73.97526,0,0,Unspecified
2021-06-17,08:58:00,40.72522,-73.894745,1,0,Following Too Closely
2021-06-18,14:40:00,40.63447,-73.94012,0,0,Following Too Closely
2021-06-16,12:30:00,40.726376,-73.76624,0,0,Driver Inattention/Distraction
2021-06-17,21:45:00,40.689247,-73.80546,0,0,Unspecified
2021-06-16,14:30:00,40.655495,-73.88833,1,0,Unspecified
2021-06-16,12:30:00,40.847824,-73.8663,0,0,Unspecified
2021-06-16,14:30:00,40.742508,-73.91788,1,0,Failure to Yield Right-of-Way
2021-06-17,12:00:00,40.69657,-73.95844,0,0,Driver Inattention/Distraction
2021-06-16,12:36:00,40.744183,-73.7329,2,0,Driver Inattention/Distraction
2021-06-16,21:13:00,40.65538,-73.9203,0,0,Driver Inattention/Distraction
2021-06-16,15:30:00,40.668552,-73.8205,1,0,Steering Failure
2021-06-17,07:17:00,40.6818,-73.90852,0,0,Aggressive Driving/Road Rage
2021-06-16,08:50:00,40.642242,-73.910774,1,0,Driver Inattention/Distraction
2021-06-16,15:00:00,40.755657,-73.884445,1,0,Driver Inattention/Distraction
2021-06-06,19:00:00,40.747395,-73.853546,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
2021-06-18,20:10:00,40.797478,-73.9488,0,0,Failure to Yield Right-of-Way
2021-06-06,21:23:00,40.686913,-73.79438,1,0,Following Too Closely
2021-06-16,21:00:00,40.736214,-73.85795,0,0,Driver Inattention/Distraction
2021-06-14,16:00:00,40.713123,-73.95351,1,0,Passing or Lane Usage Improper
2021-06-17,06:30:00,40.707344,-74.01203,0,0,Steering Failure
2021-06-18,05:21:00,40.70207,-73.78315,1,0,Turning Improperly
2021-06-17,18:39:00,40.697823,-73.90803,1,0,Passing or Lane Usage Improper
2021-06-17,18:30:00,40.70547,-73.95024,0,0,Driver Inattention/Distraction
2021-06-18,20:36:00,40.565254,-74.1301,1,0,Failure to Yield Right-of-Way
2021-06-16,10:40:00,40.85876,-73.89736,1,0,Driver Inattention/Distraction
2021-06-17,16:15:00,40.788784,-73.79116,1,0,Following Too Closely
2021-06-18,06:30:00,40.850494,-73.91546,0,0,Alcohol Involvement
2021-06-18,12:56:00,40.69324,-73.92865,0,0,Driver Inattention/Distraction
2021-06-16,23:12:00,40.69412,-73.918175,0,0,Unsafe Speed
2021-06-16,22:00:00,40.621925,-74.14166,0,0,Unspecified
2021-06-16,12:45:00,40.680496,-73.821365,0,0,Following Too Closely
2021-06-15,18:30:00,40.52864,-74.21685,1,0,Failure to Yield Right-of-Way
2021-06-15,19:05:00,40.62494,-74.078545,0,0,Driver Inattention/Distraction
2021-06-17,22:30:00,40.721592,-73.97477,0,0,Passing Too Closely
2021-06-17,18:10:00,40.667324,-73.852554,0,0,Passing or Lane Usage Improper
2021-06-17,06:45:00,40.608852,-74.15334,1,0,Driver Inattention/Distraction
2021-06-18,14:45:00,40.710735,-73.961815,10,0,Failure to Yield Right-of-Way
2021-06-16,17:51:00,40.71444,-73.83127,0,0,Driver Inattention/Distraction
2021-06-17,12:00:00,40.716385,-73.96143,0,0,Unspecified
2021-06-17,20:30:00,40.75734,-73.98602,0,0,Unsafe Lane Changing
2021-06-18,10:55:00,40.7563,-73.92007,1,0,Backing Unsafely
2021-06-17,19:30:00,40.741394,-73.82303,0,0,Driver Inattention/Distraction
2021-06-18,07:50:00,40.71626,-73.830734,1,0,Driver Inattention/Distraction
2021-06-18,14:30:00,40.82304,-73.88193,1,0,Obstruction/Debris
2021-06-18,14:10:00,40.861862,-73.91282,2,0,Passenger Distraction
2021-06-18,22:27:00,40.84328,-73.92492,1,0,Unspecified
2021-06-16,18:00:00,40.597317,-73.75427,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
2021-06-17,08:15:00,40.60869,-73.75174,0,0,Unspecified
2021-06-17,12:48:00,40.62973,-73.922226,0,0,Obstruction/Debris
2021-06-16,11:00:00,40.72667,-73.72915,0,0,Unspecified
2021-06-18,19:30:00,40.594845,-73.761925,0,0,Driver Inattention/Distraction
2021-06-15,22:20:00,40.71568,-73.792694,1,0,Driver Inattention/Distraction
2021-06-18,00:00:00,40.66937,-73.89523,0,0,Traffic Control Disregarded
2021-06-18,17:15:00,40.86539,-73.86913,1,0,Driver Inattention/Distraction
2021-06-16,09:00:00,40.604008,-74.12074,0,0,Unspecified
2021-06-16,20:35:00,40.655834,-73.98123,0,0,Unspecified
2021-06-08,07:30:00,40.764267,-73.722946,1,0,Unsafe Lane Changing
2021-06-17,00:35:00,40.66172,-74.00011,0,0,Unspecified
2021-06-12,18:40:00,40.83142,-73.91831,0,0,Using On Board Navigation Device
2021-06-16,21:30:00,40.76736,-73.9371,0,0,Driver Inattention/Distraction
2021-06-17,17:25:00,40.65584,-73.91526,0,0,Driver Inattention/Distraction
2021-06-16,17:21:00,40.833237,-73.94291,1,0,Other Vehicular
2021-06-16,22:21:00,40.745617,-73.75496,0,0,Unspecified
2021-06-16,16:00:00,40.770306,-73.91901,0,0,Driver Inattention/Distraction
2021-06-17,14:30:00,40.645542,-73.97592,1,0,Driver Inattention/Distraction
2021-06-17,00:53:00,40.844456,-73.94253,0,0,Driver Inattention/Distraction
2021-06-18,19:40:00,40.680313,-73.842026,0,0,Failure to Yield Right-of-Way
2021-06-16,22:27:00,40.69078,-73.72728,0,0,Unspecified
2021-06-16,16:25:00,40.89696,-73.854355,0,0,Driver Inattention/Distraction
2021-06-16,15:42:00,40.68607,-73.91605,0,0,Passing Too Closely
2021-06-16,05:50:00,40.705437,-73.956345,0,0,Driver Inattention/Distraction
2021-06-17,12:00:00,40.824432,-73.873604,0,0,Unspecified
2021-06-15,19:20:00,40.577995,-73.95964,1,0,Turning Improperly
2021-06-17,23:00:00,40.82419,-73.91385,0,0,Unspecified
2021-06-17,19:15:00,40.691452,-73.733955,0,0,Unspecified
2021-06-16,11:15:00,40.591736,-73.79137,0,0,Passing or Lane Usage Improper
2021-06-17,03:05:00,40.684227,-73.93531,2,0,Other Vehicular
2021-06-17,17:00:00,40.734768,-73.861595,0,0,Following Too Closely
2021-06-16,16:48:00,40.638733,-74.01337,0,0,Failure to Yield Right-of-Way
2021-06-16,19:40:00,40.689102,-73.94507,1,0,Unsafe Speed
2021-06-12,22:27:00,40.843174,-73.904236,0,0,Unsafe Speed
2021-06-16,09:38:00,40.784992,-73.98261,0,0,Passing or Lane Usage Improper
2021-06-17,07:35:00,40.746296,-73.97169,0,0,Driver Inattention/Distraction
2021-06-16,02:17:00,40.691277,-73.746254,3,0,Unspecified
2021-06-17,11:03:00,40.81175,-73.93144,1,0,Driver Inattention/Distraction
2021-06-17,04:00:00,40.724693,-73.7541,0,0,Driver Inattention/Distraction
2021-06-15,11:00:00,40.51605,-74.24364,0,0,Unspecified
2021-06-18,23:15:00,40.668495,-73.925606,1,0,Turning Improperly
2021-06-16,21:15:00,40.67468,-74.016045,0,0,Aggressive Driving/Road Rage
2021-06-18,08:00:00,40.676144,-73.893074,2,0,Driver Inattention/Distraction
2021-06-16,02:45:00,40.825966,-73.82568,0,0,Unspecified
2021-06-16,16:18:00,40.867928,-73.88907,1,0,Unsafe Speed
2021-06-18,10:01:00,40.842052,-73.83613,0,0,Unspecified
2021-06-18,14:52:00,40.522976,-74.23491,0,0,Unspecified
2021-06-18,15:40:00,40.698036,-73.962845,0,0,Turning Improperly
2021-06-11,14:00:00,40.664333,-73.89684,1,0,Failure to Yield Right-of-Way
2021-06-16,13:30:00,40.685234,-73.92654,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
2021-06-16,11:15:00,40.60595,-74.07601,0,0,Brakes Defective
2021-06-18,17:20:00,40.789528,-73.820435,0,0,Following Too Closely
2021-06-13,20:00:00,40.75832,-73.92506,0,0,Driver Inattention/Distraction
2021-06-18,00:00:00,40.820114,-73.92307,0,0,Driver Inattention/Distraction
2021-06-17,07:45:00,40.760605,-73.98362,0,0,Driver Inattention/Distraction
2021-06-18,03:50:00,40.734375,-73.87342,0,0,Unspecified
2021-06-18,11:30:00,40.69447,-73.78147,0,0,Turning Improperly
2021-06-17,02:30:00,40.731304,-73.925964,3,0,Passing or Lane Usage Improper
2021-06-16,14:45:00,40.680115,-73.75324,0,0,Passing Too Closely
2021-06-18,12:30:00,40.823578,-73.91418,0,0,Unsafe Speed
2021-06-17,13:00:00,40.67365,-73.87496,0,0,Unspecified
2021-06-18,18:08:00,40.71602,-73.998276,0,0,Unspecified
2021-06-18,15:00:00,40.8775,-73.86399,0,0,Unspecified
2021-06-16,19:05:00,40.713158,-73.79727,1,0,
2021-06-18,17:42:00,40.82734,-73.82297,1,0,Turning Improperly
2021-05-22,01:35:00,40.677055,-73.9224,1,0,Backing Unsafely
2021-06-17,12:35:00,40.63785,-73.993774,1,0,Unspecified
2021-06-18,10:56:00,40.654102,-73.9258,0,0,Driver Inattention/Distraction
2021-06-18,14:00:00,40.63089,-74.08202,0,0,Unspecified
2021-06-17,16:20:00,40.711437,-73.74779,1,0,Failure to Yield Right-of-Way
2021-06-16,14:45:00,40.72992,-73.74243,0,0,Failure to Yield Right-of-Way
2021-06-17,13:22:00,40.86114,-73.91894,1,0,Driver Inattention/Distraction
2021-06-16,10:01:00,40.727875,-74.00543,1,0,Unspecified
2021-06-18,15:08:00,40.74003,-73.72412,1,0,Unspecified
2021-06-17,02:59:00,40.657555,-73.894196,0,0,Unspecified
2021-06-18,07:00:00,40.767445,-73.92064,0,0,Unspecified
2021-06-15,14:30:00,40.71615,-74.00874,0,0,Unspecified
2021-06-17,11:29:00,0.0,0.0,1,0,Failure to Yield Right-of-Way
2021-06-16,16:53:00,40.651512,-74.00734,0,0,Traffic Control Disregarded
2021-06-16,18:00:00,40.6501,-73.960785,0,0,Driver Inattention/Distraction
2021-06-06,23:00:00,40.70219,-73.928345,0,0,Driver Inattention/Distraction
2021-06-16,14:32:00,40.83959,-73.88268,0,0,Failure to Yield Right-of-Way
2021-06-17,15:35:00,40.68443,-73.9661,1,0,Unspecified
2021-06-14,12:00:00,40.775562,-73.95035,0,0,Unspecified
2021-06-17,13:45:00,40.738796,-73.97716,1,0,Passing or Lane Usage Improper
2021-06-17,11:55:00,40.708904,-73.95926,0,0,Passing or Lane Usage Improper
2021-06-16,11:15:00,40.703655,-73.822464,1,0,Passing or Lane Usage Improper
2021-06-16,16:30:00,40.768875,-73.90852,0,0,Following Too Closely
2021-06-16,09:45:00,40.82499,-73.91662,0,0,Driver Inattention/Distraction
2021-06-17,13:35:00,40.769245,-73.919044,1,0,Unspecified
2021-06-18,23:10:00,40.813484,-73.90704,0,0,Unspecified
2021-06-16,09:20:00,40.82325,-73.88277,0,0,Unspecified
2021-06-16,13:25:00,40.63658,-73.93747,0,0,Unspecified
2021-06-18,10:10:00,40.788166,-73.9721,0,0,Passing Too Closely
2021-06-17,00:24:00,40.840775,-73.87246,0,0,Driver Inattention/Distraction
2021-06-16,16:30:00,40.64029,-73.994804,0,0,Unspecified
2021-06-17,13:30:00,40.720165,-73.844795,1,0,Driver Inattention/Distraction
2021-06-18,08:16:00,40.692135,-73.83485,3,0,Traffic Control Disregarded
2021-06-17,07:47:00,40.86906,-73.88914,0,0,Passing or Lane Usage Improper
2021-06-17,06:40:00,40.73425,-73.86336,2,0,Following Too Closely
2021-06-17,12:31:00,40.831635,-73.91894,1,0,Backing Unsafely
2021-06-16,08:30:00,40.740875,-73.89962,0,0,Driver Inattention/Distraction
2021-06-18,08:52:00,0.0,0.0,2,0,Passing Too Closely
2021-06-16,10:00:00,40.72587,-73.76129,0,0,Following Too Closely
2021-06-18,17:50:00,40.667156,-73.9101,0,0,Passing or Lane Usage Improper
2021-06-17,23:15:00,40.86446,-73.91895,0,0,Unspecified
2021-06-16,14:00:00,40.61987,-74.02632,0,0,Passing Too Closely
2021-06-17,18:40:00,40.632492,-73.933975,1,0,Unspecified
2021-06-18,16:05:00,40.693615,-73.93843,1,0,Unspecified
2021-06-14,08:00:00,40.674,-73.960396,0,0,Passing Too Closely
2021-06-17,11:49:00,40.761787,-73.95745,1,0,Driver Inattention/Distraction
2021-06-17,13:03:00,40.692123,-73.75541,1,0,Backing Unsafely
2021-06-17,18:15:00,40.748398,-73.99995,1,0,Unspecified
2021-06-17,18:30:00,40.667625,-73.99424,0,0,Unspecified
2021-06-16,18:25:00,40.74071,-74.00903,1,0,Following Too Closely
2021-06-12,13:12:00,40.83554,-73.818054,0,0,Other Vehicular
2021-06-18,06:23:00,40.83988,-73.916794,1,0,Unsafe Speed
2021-06-11,10:30:00,40.689133,-73.92513,0,0,Unspecified
2021-06-17,17:15:00,40.762264,-73.78527,0,0,Passing or Lane Usage Improper
2021-06-04,16:49:00,40.681137,-73.95567,0,0,Passing Too Closely
2021-06-16,21:00:00,40.60915,-73.96998,1,0,Unspecified
2021-06-17,14:00:00,40.702396,-73.78018,0,0,Passing Too Closely
2021-06-17,14:20:00,40.516754,-74.23339,0,0,Driver Inattention/Distraction
2021-06-18,12:00:00,40.645348,-74.01375,1,0,Unspecified
2021-05-12,08:02:00,40.69909,-73.95608,1,0,Passing Too Closely
2021-06-14,17:46:00,40.744644,-73.77041,1,0,Following Too Closely
2021-06-17,07:31:00,40.651142,-73.92164,0,0,Passing Too Closely
2021-06-18,00:20:00,40.763496,-73.80734,1,0,Failure to Yield Right-of-Way
2021-06-12,20:20:00,40.87831,-73.870155,0,0,Traffic Control Disregarded
2021-06-16,10:48:00,40.643147,-73.99802,0,0,Following Too Closely
2021-06-16,20:20:00,40.66182,-73.88015,0,0,Driver Inattention/Distraction
2021-06-18,17:47:00,40.735676,-73.90284,2,0,Using On Board Navigation Device
2021-06-14,01:09:00,40.861862,-73.91282,5,0,Turning Improperly
2021-06-17,17:07:00,40.85078,-73.91222,0,0,Driver Inexperience
2021-06-16,03:50:00,40.764538,-73.90439,0,0,Backing Unsafely
2021-06-17,09:44:00,40.599907,-73.94664,1,0,Passing or Lane Usage Improper
2021-06-16,11:45:00,40.677998,-73.88272,0,0,Unspecified
2021-06-17,15:46:00,40.725906,-73.9354,1,0,Failure to Yield Right-of-Way
2021-06-17,00:10:00,40.857117,-73.89907,0,0,Unspecified
2021-06-18,12:30:00,40.70916,-73.728546,0,0,Unspecified
2021-06-16,17:50:00,40.8086,-73.909775,0,0,Driver Inattention/Distraction
2021-06-15,14:15:00,40.655834,-73.98123,0,0,Tow Hitch Defective
2021-06-18,16:41:00,40.761143,-73.75549,0,0,Passing or Lane Usage Improper
2021-06-18,18:33:00,40.62553,-73.932434,1,0,Driver Inattention/Distraction
2021-06-17,15:30:00,40.84046,-73.88596,0,0,Oversized Vehicle
2021-06-14,19:20:00,40.6099,-73.96307,0,0,Unspecified
2021-06-18,23:48:00,40.583485,-73.95014,1,0,Lane Marking Improper/Inadequate
2021-06-14,12:42:00,40.855568,-73.93796,0,0,Backing Unsafely
2021-06-16,16:03:00,40.710625,-73.96678,0,0,Following Too Closely
2021-06-17,16:00:00,40.68627,-73.97813,0,0,Passing Too Closely
2021-06-17,13:30:00,40.70547,-73.95024,0,0,Obstruction/Debris
2021-06-17,09:00:00,40.692024,-73.9391,0,0,Unspecified
2021-06-16,19:15:00,40.67082,-73.935135,0,0,Driver Inattention/Distraction
2021-06-17,21:16:00,40.688995,-73.78581,1,0,Turning Improperly
2021-06-17,18:45:00,40.828594,-73.9045,0,0,Failure to Yield Right-of-Way
2021-06-16,19:28:00,40.671196,-73.84296,2,0,Glare
2021-06-16,08:50:00,40.67137,-73.913155,0,0,Unspecified
2021-06-17,23:00:00,40.647816,-73.88612,0,0,Unspecified
2021-06-06,19:40:00,40.608982,-74.088135,2,0,Driver Inattention/Distraction
2021-06-16,17:40:00,40.666573,-73.811775,2,0,Following Too Closely
2021-06-18,08:15:00,40.6321,-74.03048,1,0,Unspecified
2021-06-17,20:45:00,40.6374,-74.01116,0,0,Driver Inattention/Distraction
2021-06-16,12:50:00,40.85437,-73.892044,0,0,Unspecified
2021-06-18,14:00:00,40.860287,-73.90494,1,0,Other Vehicular
2021-06-18,12:00:00,40.69603,-73.943535,2,0,Alcohol Involvement
2021-05-09,11:25:00,40.686577,-73.947464,0,0,Passing or Lane Usage Improper
2021-06-18,06:30:00,40.7502,-73.83518,0,0,Unsafe Lane Changing
2021-06-18,19:50:00,40.851967,-73.897095,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
2021-06-18,07:40:00,40.869495,-73.85566,0,0,Other Vehicular
2021-06-18,02:08:00,40.721226,-73.8267,2,0,Unsafe Lane Changing
2021-06-18,10:00:00,40.69612,-73.74619,1,0,Failure to Yield Right-of-Way
2021-06-17,23:35:00,40.74884,-73.86296,0,0,Alcohol Involvement
2021-06-18,01:00:00,40.69775,-73.81393,0,0,Driver Inattention/Distraction
2021-06-18,11:37:00,40.64612,-74.01803,0,0,Backing Unsafely
2021-06-15,00:20:00,40.75228,-73.9897,0,0,Unsafe Lane Changing
2021-06-17,00:10:00,40.752846,-73.86425,0,0,Following Too Closely
2021-06-18,15:15:00,40.594074,-73.960884,0,0,View Obstructed/Limited
2021-06-16,19:00:00,40.743156,-73.97213,1,0,Driver Inattention/Distraction
2021-06-03,23:30:00,40.673565,-73.90788,3,0,Unspecified
2021-06-17,17:15:00,40.78028,-73.957146,1,0,Brakes Defective
2021-06-17,18:46:00,40.686085,-73.982666,0,0,Unspecified
2021-06-18,16:20:00,40.731842,-73.95978,0,0,Driver Inattention/Distraction
2021-06-18,11:22:00,40.780605,-73.95225,1,0,Unsafe Speed
2021-06-18,20:00:00,40.851093,-73.847534,0,0,Other Vehicular
2021-06-17,18:25:00,40.687557,-73.93896,0,0,Following Too Closely
2021-06-17,12:00:00,40.69412,-73.96017,0,0,Driver Inattention/Distraction
2021-06-18,17:03:00,40.860516,-73.9146,0,0,Unspecified
